Season,RankingDayNum,SystemName,TeamID,OrdinalRank
2025,133,7OT,1296,337
2025,133,7OT,1297,207
2025,133,7OT,1298,294
2025,133,7OT,1299,351
2025,133,7OT,1300,324
2025,133,7OT,1301,146
2025,133,7OT,1303,164
2025,133,7OT,1304,79
2025,133,7OT,1305,125
2025,133,7OT,1306,355
2025,133,7OT,1307,29
2025,133,7OT,1308,109
2025,133,7OT,1309,347
2025,133,7OT,1310,288
2025,133,7OT,1311,170
2025,133,7OT,1312,353
2025,133,7OT,1313,199
2025,133,7OT,1314,32
2025,133,7OT,1315,276
2025,133,7OT,1316,256
2025,133,7OT,1317,51
2025,133,7OT,1318,223
2025,133,7OT,1319,305
2025,133,7OT,1320,81
2025,133,7OT,1321,73
2025,133,7OT,1322,257
2025,133,7OT,1323,130
2025,133,7OT,1324,166
2025,133,7OT,1325,152
2025,133,7OT,1326,49
2025,133,7OT,1328,91
2025,133,7OT,1329,148
2025,133,7OT,1330,284
2025,133,7OT,1331,332
2025,133,7OT,1332,72
2025,133,7OT,1333,104
2025,133,7OT,1334,317
2025,133,7OT,1335,260
2025,133,7OT,1336,120
2025,133,7OT,1337,198
2025,133,7OT,1338,106
2025,133,7OT,1339,254
2025,133,7OT,1340,239
2025,133,7OT,1341,362
2025,133,7OT,1342,315
2025,133,7OT,1343,184
2025,133,7OT,1344,141
2025,133,7OT,1345,12
2025,133,7OT,1346,155
2025,133,7OT,1347,173
2025,133,7OT,1348,142
2025,133,7OT,1349,225
2025,133,7OT,1350,103
2025,133,7OT,1351,309
2025,133,7OT,1352,124
2025,133,7OT,1353,132
2025,133,7OT,1354,245
2025,133,7OT,1355,163
2025,133,7OT,1356,158
2025,133,7OT,1357,187
2025,133,7OT,1358,204
2025,133,7OT,1359,95
2025,133,7OT,1360,313
2025,133,7OT,1361,37
2025,133,7OT,1362,33
2025,133,7OT,1363,210
2025,133,7OT,1364,189
2025,133,7OT,1365,43
2025,133,7OT,1367,349
2025,133,7OT,1368,259
2025,133,7OT,1369,171
2025,133,7OT,1370,165
2025,133,7OT,1371,267
2025,133,7OT,1372,292
2025,133,7OT,1373,196
2025,133,7OT,1374,66
2025,133,7OT,1375,156
2025,133,7OT,1376,119
2025,133,7OT,1377,283
2025,133,7OT,1378,224
2025,133,7OT,1379,285
2025,133,7OT,1380,279
2025,133,7OT,1381,304
2025,133,7OT,1382,55
2025,133,7OT,1384,269
2025,133,7OT,1385,14
2025,133,7OT,1386,59
2025,133,7OT,1387,58
2025,133,7OT,1388,7
2025,133,7OT,1389,282
2025,133,7OT,1390,74
2025,133,7OT,1391,361
2025,133,7OT,1392,327
2025,133,7OT,1393,117
2025,133,7OT,1394,154
2025,133,7OT,1395,139
2025,133,7OT,1396,203
2025,133,7OT,1397,10
2025,133,7OT,1398,172
2025,133,7OT,1399,275
2025,133,7OT,1400,113
2025,133,7OT,1401,31
2025,133,7OT,1402,236
2025,133,7OT,1403,26
2025,133,7OT,1404,248
2025,133,7OT,1405,174
2025,133,7OT,1406,100
2025,133,7OT,1407,77
2025,133,7OT,1408,167
2025,133,7OT,1409,250
2025,133,7OT,1410,230
2025,133,7OT,1411,330
2025,133,7OT,1412,54
2025,133,7OT,1413,240
2025,133,7OT,1414,65
2025,133,7OT,1415,180
2025,133,7OT,1416,123
2025,133,7OT,1417,36
2025,133,7OT,1418,235
2025,133,7OT,1419,350
2025,133,7OT,1420,266
2025,133,7OT,1421,200
2025,133,7OT,1422,205
2025,133,7OT,1423,63
2025,133,7OT,1424,129
2025,133,7OT,1425,75
2025,133,7OT,1426,287
2025,133,7OT,1427,181
2025,133,7OT,1428,140
2025,133,7OT,1429,41
2025,133,7OT,1430,127
2025,133,7OT,1431,128
2025,133,7OT,1433,11
2025,133,7OT,1434,246
2025,133,7OT,1435,105
2025,133,7OT,1436,162
2025,133,7OT,1437,87
2025,133,7OT,1438,107
2025,133,7OT,1439,216
2025,133,7OT,1440,298
2025,133,7OT,1441,340
2025,133,7OT,1442,343
2025,133,7OT,1443,131
2025,133,7OT,1444,262
2025,133,7OT,1447,356
2025,133,7OT,1448,90
2025,133,7OT,1449,144
2025,133,7OT,1450,78
2025,133,7OT,1451,306
2025,133,7OT,1452,45
2025,133,7OT,1453,321
2025,133,7OT,1454,121
2025,133,7OT,1455,136
2025,133,7OT,1456,159
2025,133,7OT,1457,153
2025,133,7OT,1458,15
2025,133,7OT,1459,82
2025,133,7OT,1460,195
2025,133,7OT,1461,243
2025,133,7OT,1462,40
2025,133,7OT,1463,64
2025,133,7OT,1464,227
2025,133,7OT,1465,169
2025,133,7OT,1466,102
2025,133,7OT,1467,151
2025,133,7OT,1468,339
2025,133,7OT,1469,323
2025,133,7OT,1470,289
2025,133,7OT,1471,47
2025,133,7OT,1472,137
2025,133,7OT,1473,303
2025,133,7OT,1474,194
2025,133,7OT,1475,314
2025,133,7OT,1476,310
2025,133,7OT,1477,338
2025,133,7OT,1478,329
2025,133,7OT,1479,334
2025,133,7OT,1480,336
2025,133,AP,1104,7
2025,133,AP,1112,21
2025,133,AP,1120,4
2025,133,AP,1140,17
2025,133,AP,1155,12
2025,133,AP,1181,1
2025,133,AP,1196,3
2025,133,AP,1211,24
2025,133,AP,1222,2
2025,133,AP,1235,15
2025,133,AP,1246,18
2025,133,AP,1257,10
2025,133,AP,1268,11
2025,133,AP,1272,16
2025,133,AP,1276,14
2025,133,AP,1277,8
2025,133,AP,1281,23
2025,133,AP,1332,25
2025,133,AP,1345,22
2025,133,AP,1385,5
2025,133,AP,1388,20
2025,133,AP,1397,6
2025,133,AP,1401,19
2025,133,AP,1403,9
2025,133,AP,1458,13
2025,133,BAR,1101,233
2025,133,BAR,1102,306
2025,133,BAR,1103,110
2025,133,BAR,1104,5
2025,133,BAR,1105,360
2025,133,BAR,1106,271
2025,133,BAR,1107,279
2025,133,BAR,1108,327
2025,133,BAR,1110,248
2025,133,BAR,1111,191
2025,133,BAR,1112,13
2025,133,BAR,1113,71
2025,133,BAR,1114,237
2025,133,BAR,1115,363
2025,133,BAR,1116,42
2025,133,BAR,1117,95
2025,133,BAR,1119,330
2025,133,BAR,1120,3
2025,133,BAR,1122,273
2025,133,BAR,1123,270
2025,133,BAR,1124,24
2025,133,BAR,1125,125
2025,133,BAR,1126,291
2025,133,BAR,1127,323
2025,133,BAR,1129,45
2025,133,BAR,1130,177
2025,133,BAR,1131,308
2025,133,BAR,1132,286
2025,133,BAR,1133,90
2025,133,BAR,1135,226
2025,133,BAR,1136,155
2025,133,BAR,1137,218
2025,133,BAR,1138,344
2025,133,BAR,1139,75
2025,133,BAR,1140,15
2025,133,BAR,1141,211
2025,133,BAR,1142,163
2025,133,BAR,1143,103
2025,133,BAR,1144,220
2025,133,BAR,1145,356
2025,133,BAR,1146,339
2025,133,BAR,1148,195
2025,133,BAR,1149,300
2025,133,BAR,1150,239
2025,133,BAR,1151,121
2025,133,BAR,1152,362
2025,133,BAR,1153,48
2025,133,BAR,1154,358
2025,133,BAR,1155,19
2025,133,BAR,1156,167
2025,133,BAR,1157,324
2025,133,BAR,1158,156
2025,133,BAR,1159,262
2025,133,BAR,1160,70
2025,133,BAR,1161,38
2025,133,BAR,1162,299
2025,133,BAR,1163,29
2025,133,BAR,1164,361
2025,133,BAR,1165,132
2025,133,BAR,1166,37
2025,133,BAR,1167,234
2025,133,BAR,1168,354
2025,133,BAR,1169,117
2025,133,BAR,1170,346
2025,133,BAR,1171,196
2025,133,BAR,1172,147
2025,133,BAR,1173,77
2025,133,BAR,1174,229
2025,133,BAR,1175,305
2025,133,BAR,1176,284
2025,133,BAR,1177,107
2025,133,BAR,1178,338
2025,133,BAR,1179,60
2025,133,BAR,1180,184
2025,133,BAR,1181,1
2025,133,BAR,1182,127
2025,133,BAR,1183,319
2025,133,BAR,1184,180
2025,133,BAR,1185,274
2025,133,BAR,1186,289
2025,133,BAR,1187,173
2025,133,BAR,1188,216
2025,133,BAR,1189,207
2025,133,BAR,1190,148
2025,133,BAR,1191,243
2025,133,BAR,1192,307
2025,133,BAR,1193,337
2025,133,BAR,1194,111
2025,133,BAR,1195,171
2025,133,BAR,1196,4
2025,133,BAR,1197,322
2025,133,BAR,1198,253
2025,133,BAR,1199,88
2025,133,BAR,1200,224
2025,133,BAR,1201,250
2025,133,BAR,1202,138
2025,133,BAR,1203,118
2025,133,BAR,1204,254
2025,133,BAR,1205,267
2025,133,BAR,1206,79
2025,133,BAR,1207,84
2025,133,BAR,1208,36
2025,133,BAR,1209,260
2025,133,BAR,1210,92
2025,133,BAR,1211,9
2025,133,BAR,1212,315
2025,133,BAR,1213,93
2025,133,BAR,1214,210
2025,133,BAR,1217,258
2025,133,BAR,1218,223
2025,133,BAR,1219,86
2025,133,BAR,1220,221
2025,133,BAR,1221,321
2025,133,BAR,1222,2
2025,133,BAR,1223,277
2025,133,BAR,1224,310
2025,133,BAR,1225,272
2025,133,BAR,1226,209
2025,133,BAR,1227,165
2025,133,BAR,1228,21
2025,133,BAR,1229,134
2025,133,BAR,1230,244
2025,133,BAR,1231,50
2025,133,BAR,1232,185
2025,133,BAR,1233,263
2025,133,BAR,1234,64
2025,133,BAR,1235,8
2025,133,BAR,1236,162
2025,133,BAR,1237,303
2025,133,BAR,1238,261
2025,133,BAR,1239,187
2025,133,BAR,1240,122
2025,133,BAR,1241,175
2025,133,BAR,1242,16
2025,133,BAR,1243,62
2025,133,BAR,1244,133
2025,133,BAR,1245,141
2025,133,BAR,1246,17
2025,133,BAR,1247,212
2025,133,BAR,1248,290
2025,133,BAR,1249,166
2025,133,BAR,1250,285
2025,133,BAR,1251,66
2025,133,BAR,1252,91
2025,133,BAR,1253,296
2025,133,BAR,1254,292
2025,133,BAR,1255,215
2025,133,BAR,1256,120
2025,133,BAR,1257,20
2025,133,BAR,1258,150
2025,133,BAR,1259,313
2025,133,BAR,1260,106
2025,133,BAR,1261,87
2025,133,BAR,1262,266
2025,133,BAR,1263,230
2025,133,BAR,1264,245
2025,133,BAR,1265,280
2025,133,BAR,1266,28
2025,133,BAR,1267,172
2025,133,BAR,1268,11
2025,133,BAR,1269,205
2025,133,BAR,1270,61
2025,133,BAR,1271,355
2025,133,BAR,1272,57
2025,133,BAR,1273,269
2025,133,BAR,1274,176
2025,133,BAR,1275,157
2025,133,BAR,1276,27
2025,133,BAR,1277,10
2025,133,BAR,1278,89
2025,133,BAR,1279,31
2025,133,BAR,1280,35
2025,133,BAR,1281,26
2025,133,BAR,1282,227
2025,133,BAR,1283,219
2025,133,BAR,1284,259
2025,133,BAR,1285,154
2025,133,BAR,1286,188
2025,133,BAR,1287,335
2025,133,BAR,1288,326
2025,133,BAR,1290,364
2025,133,BAR,1291,255
2025,133,BAR,1292,114
2025,133,BAR,1293,137
2025,133,BAR,1294,123
2025,133,BAR,1295,140
2025,133,BAR,1296,349
2025,133,BAR,1297,217
2025,133,BAR,1298,276
2025,133,BAR,1299,332
2025,133,BAR,1300,314
2025,133,BAR,1301,115
2025,133,BAR,1303,144
2025,133,BAR,1304,58
2025,133,BAR,1305,80
2025,133,BAR,1306,359
2025,133,BAR,1307,41
2025,133,BAR,1308,124
2025,133,BAR,1309,347
2025,133,BAR,1310,320
2025,133,BAR,1311,168
2025,133,BAR,1312,353
2025,133,BAR,1313,183
2025,133,BAR,1314,32
2025,133,BAR,1315,251
2025,133,BAR,1316,264
2025,133,BAR,1317,76
2025,133,BAR,1318,214
2025,133,BAR,1319,240
2025,133,BAR,1320,97
2025,133,BAR,1321,49
2025,133,BAR,1322,231
2025,133,BAR,1323,99
2025,133,BAR,1324,182
2025,133,BAR,1325,193
2025,133,BAR,1326,39
2025,133,BAR,1328,47
2025,133,BAR,1329,96
2025,133,BAR,1330,283
2025,133,BAR,1331,312
2025,133,BAR,1332,33
2025,133,BAR,1333,85
2025,133,BAR,1334,278
2025,133,BAR,1335,295
2025,133,BAR,1336,56
2025,133,BAR,1337,206
2025,133,BAR,1338,59
2025,133,BAR,1339,265
2025,133,BAR,1340,202
2025,133,BAR,1341,357
2025,133,BAR,1342,232
2025,133,BAR,1343,199
2025,133,BAR,1344,98
2025,133,BAR,1345,18
2025,133,BAR,1346,222
2025,133,BAR,1347,170
2025,133,BAR,1348,152
2025,133,BAR,1349,192
2025,133,BAR,1350,238
2025,133,BAR,1351,311
2025,133,BAR,1352,139
2025,133,BAR,1353,73
2025,133,BAR,1354,179
2025,133,BAR,1355,136
2025,133,BAR,1356,186
2025,133,BAR,1357,268
2025,133,BAR,1358,181
2025,133,BAR,1359,130
2025,133,BAR,1360,287
2025,133,BAR,1361,52
2025,133,BAR,1362,68
2025,133,BAR,1363,160
2025,133,BAR,1364,145
2025,133,BAR,1365,54
2025,133,BAR,1367,340
2025,133,BAR,1368,204
2025,133,BAR,1369,197
2025,133,BAR,1370,143
2025,133,BAR,1371,203
2025,133,BAR,1372,281
2025,133,BAR,1373,257
2025,133,BAR,1374,46
2025,133,BAR,1375,126
2025,133,BAR,1376,78
2025,133,BAR,1377,225
2025,133,BAR,1378,190
2025,133,BAR,1379,302
2025,133,BAR,1380,235
2025,133,BAR,1381,318
2025,133,BAR,1382,108
2025,133,BAR,1384,316
2025,133,BAR,1385,12
2025,133,BAR,1386,81
2025,133,BAR,1387,102
2025,133,BAR,1388,23
2025,133,BAR,1389,298
2025,133,BAR,1390,82
2025,133,BAR,1391,348
2025,133,BAR,1392,331
2025,133,BAR,1393,109
2025,133,BAR,1394,153
2025,133,BAR,1395,74
2025,133,BAR,1396,164
2025,133,BAR,1397,6
2025,133,BAR,1398,252
2025,133,BAR,1399,304
2025,133,BAR,1400,44
2025,133,BAR,1401,22
2025,133,BAR,1402,208
2025,133,BAR,1403,7
2025,133,BAR,1404,288
2025,133,BAR,1405,242
2025,133,BAR,1406,159
2025,133,BAR,1407,100
2025,133,BAR,1408,129
2025,133,BAR,1409,246
2025,133,BAR,1410,249
2025,133,BAR,1411,275
2025,133,BAR,1412,105
2025,133,BAR,1413,247
2025,133,BAR,1414,69
2025,133,BAR,1415,151
2025,133,BAR,1416,67
2025,133,BAR,1417,25
2025,133,BAR,1418,317
2025,133,BAR,1419,350
2025,133,BAR,1420,309
2025,133,BAR,1421,213
2025,133,BAR,1422,149
2025,133,BAR,1423,112
2025,133,BAR,1424,94
2025,133,BAR,1425,63
2025,133,BAR,1426,236
2025,133,BAR,1427,178
2025,133,BAR,1428,65
2025,133,BAR,1429,51
2025,133,BAR,1430,104
2025,133,BAR,1431,158
2025,133,BAR,1433,30
2025,133,BAR,1434,194
2025,133,BAR,1435,53
2025,133,BAR,1436,256
2025,133,BAR,1437,55
2025,133,BAR,1438,101
2025,133,BAR,1439,146
2025,133,BAR,1440,294
2025,133,BAR,1441,342
2025,133,BAR,1442,343
2025,133,BAR,1443,169
2025,133,BAR,1444,282
2025,133,BAR,1447,351
2025,133,BAR,1448,72
2025,133,BAR,1449,113
2025,133,BAR,1450,119
2025,133,BAR,1451,293
2025,133,BAR,1452,43
2025,133,BAR,1453,328
2025,133,BAR,1454,142
2025,133,BAR,1455,131
2025,133,BAR,1456,241
2025,133,BAR,1457,161
2025,133,BAR,1458,14
2025,133,BAR,1459,128
2025,133,BAR,1460,228
2025,133,BAR,1461,189
2025,133,BAR,1462,40
2025,133,BAR,1463,83
2025,133,BAR,1464,201
2025,133,BAR,1465,174
2025,133,BAR,1466,116
2025,133,BAR,1467,198
2025,133,BAR,1468,334
2025,133,BAR,1469,297
2025,133,BAR,1470,301
2025,133,BAR,1471,34
2025,133,BAR,1472,135
2025,133,BAR,1473,325
2025,133,BAR,1474,200
2025,133,BAR,1475,336
2025,133,BAR,1476,333
2025,133,BAR,1477,329
2025,133,BAR,1478,352
2025,133,BAR,1479,345
2025,133,BAR,1480,341
2025,133,BBT,1101,213
2025,133,BBT,1102,334
2025,133,BBT,1103,63
2025,133,BBT,1104,6
2025,133,BBT,1105,356
2025,133,BBT,1106,274
2025,133,BBT,1107,253
2025,133,BBT,1108,316
2025,133,BBT,1110,207
2025,133,BBT,1111,177
2025,133,BBT,1112,19
2025,133,BBT,1113,101
2025,133,BBT,1114,214
2025,133,BBT,1115,363
2025,133,BBT,1116,46
2025,133,BBT,1117,73
2025,133,BBT,1119,289
2025,133,BBT,1120,3
2025,133,BBT,1122,260
2025,133,BBT,1123,293
2025,133,BBT,1124,41
2025,133,BBT,1125,121
2025,133,BBT,1126,269
2025,133,BBT,1127,292
2025,133,BBT,1129,51
2025,133,BBT,1130,246
2025,133,BBT,1131,280
2025,133,BBT,1132,299
2025,133,BBT,1133,77
2025,133,BBT,1135,193
2025,133,BBT,1136,103
2025,133,BBT,1137,210
2025,133,BBT,1138,338
2025,133,BBT,1139,113
2025,133,BBT,1140,31
2025,133,BBT,1141,223
2025,133,BBT,1142,204
2025,133,BBT,1143,162
2025,133,BBT,1144,236
2025,133,BBT,1145,357
2025,133,BBT,1146,342
2025,133,BBT,1148,131
2025,133,BBT,1149,314
2025,133,BBT,1150,276
2025,133,BBT,1151,82
2025,133,BBT,1152,360
2025,133,BBT,1153,69
2025,133,BBT,1154,359
2025,133,BBT,1155,11
2025,133,BBT,1156,145
2025,133,BBT,1157,323
2025,133,BBT,1158,106
2025,133,BBT,1159,252
2025,133,BBT,1160,133
2025,133,BBT,1161,45
2025,133,BBT,1162,278
2025,133,BBT,1163,36
2025,133,BBT,1164,361
2025,133,BBT,1165,111
2025,133,BBT,1166,38
2025,133,BBT,1167,251
2025,133,BBT,1168,350
2025,133,BBT,1169,97
2025,133,BBT,1170,355
2025,133,BBT,1171,218
2025,133,BBT,1172,155
2025,133,BBT,1173,65
2025,133,BBT,1174,221
2025,133,BBT,1175,301
2025,133,BBT,1176,328
2025,133,BBT,1177,180
2025,133,BBT,1178,333
2025,133,BBT,1179,34
2025,133,BBT,1180,174
2025,133,BBT,1181,2
2025,133,BBT,1182,150
2025,133,BBT,1183,312
2025,133,BBT,1184,173
2025,133,BBT,1185,257
2025,133,BBT,1186,324
2025,133,BBT,1187,189
2025,133,BBT,1188,186
2025,133,BBT,1189,178
2025,133,BBT,1190,148
2025,133,BBT,1191,254
2025,133,BBT,1192,309
2025,133,BBT,1193,321
2025,133,BBT,1194,128
2025,133,BBT,1195,182
2025,133,BBT,1196,1
2025,133,BBT,1197,297
2025,133,BBT,1198,279
2025,133,BBT,1199,96
2025,133,BBT,1200,248
2025,133,BBT,1201,322
2025,133,BBT,1202,112
2025,133,BBT,1203,105
2025,133,BBT,1204,256
2025,133,BBT,1205,265
2025,133,BBT,1206,56
2025,133,BBT,1207,124
2025,133,BBT,1208,35
2025,133,BBT,1209,263
2025,133,BBT,1210,132
2025,133,BBT,1211,9
2025,133,BBT,1212,330
2025,133,BBT,1213,76
2025,133,BBT,1214,206
2025,133,BBT,1217,239
2025,133,BBT,1218,229
2025,133,BBT,1219,57
2025,133,BBT,1220,216
2025,133,BBT,1221,305
2025,133,BBT,1222,4
2025,133,BBT,1223,281
2025,133,BBT,1224,307
2025,133,BBT,1225,283
2025,133,BBT,1226,235
2025,133,BBT,1227,165
2025,133,BBT,1228,26
2025,133,BBT,1229,135
2025,133,BBT,1230,249
2025,133,BBT,1231,49
2025,133,BBT,1232,205
2025,133,BBT,1233,237
2025,133,BBT,1234,78
2025,133,BBT,1235,14
2025,133,BBT,1236,146
2025,133,BBT,1237,319
2025,133,BBT,1238,226
2025,133,BBT,1239,153
2025,133,BBT,1240,110
2025,133,BBT,1241,141
2025,133,BBT,1242,29
2025,133,BBT,1243,83
2025,133,BBT,1244,129
2025,133,BBT,1245,122
2025,133,BBT,1246,18
2025,133,BBT,1247,232
2025,133,BBT,1248,272
2025,133,BBT,1249,168
2025,133,BBT,1250,291
2025,133,BBT,1251,44
2025,133,BBT,1252,67
2025,133,BBT,1253,318
2025,133,BBT,1254,271
2025,133,BBT,1255,209
2025,133,BBT,1256,93
2025,133,BBT,1257,17
2025,133,BBT,1258,183
2025,133,BBT,1259,300
2025,133,BBT,1260,91
2025,133,BBT,1261,115
2025,133,BBT,1262,191
2025,133,BBT,1263,184
2025,133,BBT,1264,220
2025,133,BBT,1265,225
2025,133,BBT,1266,27
2025,133,BBT,1267,164
2025,133,BBT,1268,10
2025,133,BBT,1269,234
2025,133,BBT,1270,48
2025,133,BBT,1271,358
2025,133,BBT,1272,30
2025,133,BBT,1273,261
2025,133,BBT,1274,267
2025,133,BBT,1275,104
2025,133,BBT,1276,25
2025,133,BBT,1277,8
2025,133,BBT,1278,109
2025,133,BBT,1279,24
2025,133,BBT,1280,33
2025,133,BBT,1281,20
2025,133,BBT,1282,259
2025,133,BBT,1283,266
2025,133,BBT,1284,247
2025,133,BBT,1285,123
2025,133,BBT,1286,198
2025,133,BBT,1287,311
2025,133,BBT,1288,320
2025,133,BBT,1290,364
2025,133,BBT,1291,195
2025,133,BBT,1292,99
2025,133,BBT,1293,157
2025,133,BBT,1294,116
2025,133,BBT,1295,138
2025,133,BBT,1296,345
2025,133,BBT,1297,222
2025,133,BBT,1298,268
2025,133,BBT,1299,335
2025,133,BBT,1300,313
2025,133,BBT,1301,169
2025,133,BBT,1303,151
2025,133,BBT,1304,53
2025,133,BBT,1305,86
2025,133,BBT,1306,346
2025,133,BBT,1307,32
2025,133,BBT,1308,149
2025,133,BBT,1309,352
2025,133,BBT,1310,302
2025,133,BBT,1311,172
2025,133,BBT,1312,348
2025,133,BBT,1313,140
2025,133,BBT,1314,42
2025,133,BBT,1315,303
2025,133,BBT,1316,243
2025,133,BBT,1317,61
2025,133,BBT,1318,194
2025,133,BBT,1319,255
2025,133,BBT,1320,95
2025,133,BBT,1321,66
2025,133,BBT,1322,227
2025,133,BBT,1323,142
2025,133,BBT,1324,190
2025,133,BBT,1325,192
2025,133,BBT,1326,50
2025,133,BBT,1328,40
2025,133,BBT,1329,127
2025,133,BBT,1330,290
2025,133,BBT,1331,340
2025,133,BBT,1332,28
2025,133,BBT,1333,81
2025,133,BBT,1334,331
2025,133,BBT,1335,286
2025,133,BBT,1336,64
2025,133,BBT,1337,262
2025,133,BBT,1338,72
2025,133,BBT,1339,296
2025,133,BBT,1340,202
2025,133,BBT,1341,362
2025,133,BBT,1342,244
2025,133,BBT,1343,171
2025,133,BBT,1344,130
2025,133,BBT,1345,23
2025,133,BBT,1346,175
2025,133,BBT,1347,136
2025,133,BBT,1348,156
2025,133,BBT,1349,211
2025,133,BBT,1350,258
2025,133,BBT,1351,298
2025,133,BBT,1352,108
2025,133,BBT,1353,85
2025,133,BBT,1354,167
2025,133,BBT,1355,143
